Longitude,Latitude,Station,Tavg,WetBulb,PrecipTotal,AvgSpeed,WnvPresent,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Year,Month,Day
-87.79518,41.921177,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.79518,41.921177,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.694991,41.857402,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.696269,41.868142,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.656913,41.846283,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.67837800000002,41.823065,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.71188000000002,41.800737,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.535198,41.680946,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.546587,41.740641,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.546587,41.740641,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.546587,41.740641,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.535198,41.680946,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.535198,41.680946,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.54306700000002,41.737052,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.531635,41.686398,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.531635,41.686398,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.54306700000002,41.737052,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.54306700000002,41.737052,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.71188000000002,41.800737,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.585413,41.72646500000001,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.71188000000002,41.800737,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.752411,41.778297,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.752411,41.778297,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.726549,41.82561,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.726549,41.82561,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.599862,41.673408,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.585413,41.72646500000001,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.559308,41.678618,2.0,77.0,71.0,0.92,10.6,0,0,0,0,0,0,0,1,2007,07,18
-87.585413,41.72646500000001,2.0,77.0,71.0,0.92,10.6,0,0,0,0,0,1,0,0,2007,07,18
-87.559308,41.678618,2.0,77.0,71.0,0.92,10.6,0,0,0,1,0,0,0,0,2007,07,18
-87.559308,41.678618,2.0,77.0,71.0,0.92,10.6,0,0,0,0,1,0,0,0,2007,07,18
-87.559308,41.678618,2.0,77.0,71.0,0.92,10.6,0,0,1,0,0,0,0,0,2007,07,18
-87.800991,41.95469,1.0,72.0,64.0,0.14,9.8,1,0,0,1,0,0,0,0,2009,07,24
-87.805059,41.973845,1.0,72.0,64.0,0.14,9.8,0,0,1,0,0,0,0,0,2009,07,24
-87.805059,41.973845,1.0,72.0,64.0,0.14,9.8,0,0,0,0,0,0,0,1,2009,07,24
-87.805059,41.973845,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.832763,41.944869,1.0,72.0,64.0,0.14,9.8,0,0,1,0,0,0,0,0,2009,07,24
-87.81150600000002,42.011601,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.81150600000002,42.011601,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.81150600000002,42.011601,1.0,72.0,64.0,0.14,9.8,0,0,1,0,0,0,0,0,2009,07,24
-87.832763,41.944869,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.832763,41.944869,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.800991,41.95469,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.800991,41.95469,1.0,72.0,64.0,0.14,9.8,0,0,1,0,0,0,0,0,2009,07,24
-87.805059,41.973845,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.862995,41.99247800000001,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.862995,41.99247800000001,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.757639,41.964242,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.757639,41.964242,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.77792099999998,42.008314,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.77792099999998,42.008314,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.794896,41.94016,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.794896,41.94016,1.0,72.0,64.0,0.14,9.8,0,0,1,0,0,0,0,0,2009,07,24
-87.777189,41.960616,1.0,72.0,64.0,0.14,9.8,0,0,0,1,0,0,0,0,2009,07,24
-87.777189,41.960616,1.0,72.0,64.0,0.14,9.8,0,0,0,0,1,0,0,0,2009,07,24
-87.677512,41.731922,2.0,82.0,72.0,0.0,7.2,1,0,0,1,0,0,0,0,2007,08,02
-87.585413,41.72646500000001,2.0,82.0,72.0,0.0,7.2,1,0,1,0,0,0,0,0,2007,08,02
-87.535198,41.680946,2.0,82.0,72.0,0.0,7.2,1,0,0,1,0,0,0,0,2007,08,02
-87.559308,41.678618,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.559308,41.678618,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.559308,41.678618,2.0,82.0,72.0,0.0,7.2,0,0,0,0,0,0,0,1,2007,08,02
-87.54306700000002,41.737052,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.546587,41.740641,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.546587,41.740641,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.546587,41.740641,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.546587,41.740641,2.0,82.0,72.0,0.0,7.2,0,0,0,0,0,0,0,1,2007,08,02
-87.535198,41.680946,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.535198,41.680946,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.585413,41.72646500000001,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.585413,41.72646500000001,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.535198,41.680946,2.0,82.0,72.0,0.0,7.2,0,0,0,0,0,0,0,1,2007,08,02
-87.536497,41.702724,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.536497,41.702724,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.536497,41.702724,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.605294,41.750498,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.536497,41.702724,2.0,82.0,72.0,0.0,7.2,0,0,0,0,0,0,0,1,2007,08,02
-87.667827,41.825902,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.605294,41.750498,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.605294,41.750498,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.531635,41.686398,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.582699,41.729669,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.531635,41.686398,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.531635,41.686398,2.0,82.0,72.0,0.0,7.2,0,0,0,0,0,0,0,1,2007,08,02
-87.582699,41.729669,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.56566600000002,41.704572,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.531657,41.717753,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.56566600000002,41.704572,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.60449799999998,41.644612,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.60449799999998,41.644612,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.55551,41.733643,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.55551,41.733643,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.531657,41.717753,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.677512,41.731922,2.0,82.0,72.0,0.0,7.2,0,0,0,0,0,1,0,0,2007,08,02
-87.676709,41.688324,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.64886,41.862292,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.64886,41.862292,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.677512,41.731922,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.677512,41.731922,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.64997,41.723195,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.676709,41.688324,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.666901,41.868077,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.666901,41.868077,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.627561,41.869216,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.627561,41.869216,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.72460799999998,41.662014,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.72460799999998,41.662014,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.72460799999998,41.662014,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.62779599999998,41.821582,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.68826700000002,41.903002,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.70373599999998,41.704336,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.66634300000003,41.822536,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.66634300000003,41.822536,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.586427,41.778748,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.62779599999998,41.821582,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.642984,41.803423,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.68826700000002,41.903002,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.642984,41.803423,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.590773,41.754292,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.590773,41.754292,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.599862,41.673408,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.599862,41.673408,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.598865,41.692555,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.707973,41.682587,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.61425799999998,41.725517,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.707973,41.682587,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.707973,41.682587,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.648064,41.721474,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.675088,41.719059,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.648064,41.721474,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.69629300000003,41.869107,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.69629300000003,41.869107,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.69629300000003,41.869107,2.0,82.0,72.0,0.0,7.2,0,0,1,0,0,0,0,0,2007,08,02
-87.675088,41.719059,2.0,82.0,72.0,0.0,7.2,0,0,0,1,0,0,0,0,2007,08,02
-87.675088,41.719059,2.0,82.0,72.0,0.0,7.2,0,0,0,0,1,0,0,0,2007,08,02
-87.700117,41.932094,2.0,72.0,62.0,0.0,7.1,1,0,1,0,0,0,0,0,2013,08,01
-87.700117,41.932094,2.0,72.0,62.0,0.0,7.1,1,0,0,0,1,0,0,0,2013,08,01
-87.700117,41.932094,2.0,72.0,62.0,0.0,7.1,1,0,0,1,0,0,0,0,2013,08,01
-87.666014,41.720848,2.0,72.0,62.0,0.0,7.1,1,0,1,0,0,0,0,0,2013,08,01
-87.53869300000002,41.659112,2.0,72.0,62.0,0.0,7.1,1,0,0,0,1,0,0,0,2013,08,01
-87.716788,41.89923,2.0,72.0,62.0,0.0,7.1,1,0,0,1,0,0,0,0,2013,08,01
-87.785288,41.923738,2.0,72.0,62.0,0.0,7.1,1,0,0,1,0,0,0,0,2013,08,01
-87.666066,41.98728,2.0,72.0,62.0,0.0,7.1,1,0,1,0,0,0,0,0,2013,08,01
-87.67145699999998,41.94722700000001,2.0,72.0,62.0,0.0,7.1,1,0,1,0,0,0,0,0,2013,08,01
-87.60096300000002,41.728495,2.0,72.0,62.0,0.0,7.1,1,0,0,1,0,0,0,0,2013,08,01
-87.731435,41.743402,2.0,72.0,62.0,0.0,7.1,1,0,0,0,1,0,0,0,2013,08,01
-87.731435,41.743402,2.0,72.0,62.0,0.0,7.1,1,0,0,1,0,0,0,0,2013,08,01
-87.689778,41.986921,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.689778,41.986921,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.763416,41.801498,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.763416,41.801498,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.701431,41.906638,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.701431,41.906638,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.64997,41.723195,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.64997,41.723195,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.666901,41.868077,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.666901,41.868077,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.666901,41.868077,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.72460799999998,41.662014,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.72460799999998,41.662014,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.72460799999998,41.662014,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.629798,41.878114,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.689778,41.986921,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.649642,41.732984,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.649642,41.732984,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.65449100000002,41.891118,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.65449100000002,41.891118,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.654224,41.867108,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.654224,41.867108,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.654224,41.867108,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.655232,41.896282,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.632085,41.921965,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.632085,41.921965,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.649642,41.732984,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.629798,41.878114,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.800515,41.916265,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.67145699999998,41.94722700000001,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.746381,41.925198,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.746381,41.925198,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.731435,41.743402,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.60096300000002,41.728495,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.60096300000002,41.728495,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.67145699999998,41.94722700000001,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.800515,41.916265,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.654234,41.793818,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.654234,41.793818,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.654234,41.793818,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.756155,41.904194,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.756155,41.904194,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.72505699999998,41.951866,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.72505699999998,41.951866,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.72505699999998,41.951866,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.72505699999998,41.951866,2.0,72.0,62.0,0.0,7.1,0,0,0,0,0,0,0,1,2013,08,01
-87.742302,41.763733,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.742302,41.763733,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.666066,41.98728,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.666066,41.98728,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.66805500000002,41.912563,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.66805500000002,41.912563,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.627096,41.776428,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.627096,41.776428,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.627096,41.776428,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.53869300000002,41.659112,2.0,72.0,62.0,0.0,7.1,0,0,0,0,0,1,0,0,2013,08,01
-87.53869300000002,41.659112,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.53869300000002,41.659112,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.694991,41.857402,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.696269,41.868142,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.785288,41.923738,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.785288,41.923738,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.716788,41.89923,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.70373599999998,41.704336,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.70373599999998,41.704336,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.726737,41.911824,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.726737,41.911824,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.679447,41.801179,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.679447,41.801179,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.71188000000002,41.800737,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.752411,41.778297,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.703047,41.77166,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.800515,41.916265,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.716277,41.846075,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.707973,41.682587,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.707973,41.682587,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.707973,41.682587,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.69181,41.963976,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.752411,41.778297,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.703047,41.77166,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.728492,41.98480900000001,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.726549,41.82561,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.599862,41.673408,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.599862,41.673408,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.585413,41.72646500000001,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.546587,41.740641,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.546587,41.740641,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.546587,41.740641,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.535198,41.680946,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.535198,41.680946,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.56566600000002,41.704572,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.56566600000002,41.704572,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.56566600000002,41.704572,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.55551,41.733643,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.605294,41.750498,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.605294,41.750498,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.728492,41.98480900000001,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.726549,41.82561,2.0,72.0,62.0,0.0,7.1,0,0,0,0,0,0,0,1,2013,08,01
-87.778927,41.776156,2.0,72.0,62.0,0.0,7.1,0,0,1,0,0,0,0,0,2013,08,01
-87.678649,41.768388,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.778927,41.776156,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.678649,41.768388,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.60088,41.773215,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.60088,41.773215,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
-87.66634300000003,41.822536,2.0,72.0,62.0,0.0,7.1,0,0,0,1,0,0,0,0,2013,08,01
-87.66634300000003,41.822536,2.0,72.0,62.0,0.0,7.1,0,0,0,0,1,0,0,0,2013,08,01
